-DOCSTART- -X- O
sa -X- _ O
o­­­pisyal -X- _ O
, -X- _ O
kinsa -X- _ O
kuyog -X- _ O
usab -X- _ O
sa -X- _ O
sakyanan -X- _ O
atol -X- _ O
sa -X- _ O
pagpamanhig -X- _ O
. -X- _ O

Nakuha -X- _ O
sa -X- _ O
posisyon -X- _ O
ni -X- _ O
Largo -X- _ O
ang -X- _ O
usa -X- _ O
ka -X- _ O
kalibre -X- _ O
.45 -X- _ O
nga -X- _ O
pistola -X- _ O
ug -X- _ O
lima -X- _ O
ka -X- _ O
mga -X- _ O
bala -X- _ O
, -X- _ O
usa -X- _ O
ka -X- _ O
9mm -X- _ O
sub -X- _ O
machine -X- _ O
pistol -X- _ O
nga -X- _ O
dunay -X- _ O
11 -X- _ O
ka -X- _ O
mga -X- _ O
bala -X- _ O
, -X- _ O
usa -X- _ O
ka -X- _ O
granada -X- _ O
ug -X- _ O
mga -X- _ O
pinakete -X- _ O
sa -X- _ O
illegal -X- _ O
nga -X- _ O
drugas -X- _ O
. -X- _ O

Lakip -X- _ O
sa -X- _ O
ilang -X- _ O
nakuha -X- _ O
ang -X- _ O
Hon­­da -X- _ O
Dash -X- _ O
wave -X- _ O
nga -X- _ O
motor­­siklo -X- _ O
kolor -X- _ O
puwa -X- _ O
nga -X- _ O
bali -X- _ O
na -X- _ O
ang -X- _ O
plate -X- _ O
number -X- _ O
nga -X- _ O
maoy -X- _ O
naghatag -X- _ O
og -X- _ O
giya -X- _ O
sa -X- _ O
kapulisan -X- _ O
sa -X- _ O
pag-ila -X- _ O
kinsa -X- _ O
ang -X- _ O
nagbanhig -X- _ O
kang -X- _ O
Rupinta -X- _ O
. -X- _ O

Matod -X- _ O
ni -X- _ O
Chief -X- _ O
Supt. -X- _ O
Jose -X- _ O
Mario -X- _ O
Espino -X- _ O
, -X- _ O
director -X- _ O
sa -X- _ O
Police -X- _ O
Regional -X- _ O
Office -X- _ O
7 -X- _ O
, -X- _ O
nga -X- _ O
lakip -X- _ O
sa -X- _ O
ilang -X- _ O
nailhan -X- _ O
kon -X- _ O
kinsa -X- _ O
ang -X- _ O
nag­­sugo -X- _ O
kang -X- _ O
Largo -X- _ O
sa -X- _ O
pagpa­patay -X- _ O
kang -X- _ O
Rupinta -X- _ O
. -X- _ O

Walay -X- _ O
labot -X- _ O
ang -X- _ O
pulitika -X- _ O
, -X- _ O
kini -X- _ O
ang -X- _ O
giklaro -X- _ O
ni -X- _ O
Espino -X- _ B-PER
sa -X- _ O
dihang -X- _ O
gikuhaan -X- _ O
og -X- _ O
pamahayag -X- _ O
ang -X- _ O
suspek -X- _ O
. -X- _ O

Ang -X- _ O
gipasabot -X- _ O
ni -X- _ O
Espino -X- _ B-PER
mao -X- _ O
nga -X- _ O
may -X- _ O
kalabutan -X- _ O
kini -X- _ O
sa -X- _ O
paglimpyo -X- _ O
sa -X- _ O
Carbon -X- _ B-LOC
market -X- _ I-LOC
ug -X- _ O
kampanya -X- _ O
sa -X- _ O
kapitan -X- _ O
batok -X- _ O
sa -X- _ O
illegal -X- _ O
drugs -X- _ O
. -X- _ O

Wa -X- _ O
niya -X- _ O
gitug-an -X- _ O
kinsa -X- _ O
ang -X- _ O
mastermind -X- _ O
sanglit -X- _ O
ila -X- _ O
pang -X- _ O
giandam -X- _ O
ang -X- _ O
pinanumpaang -X- _ O
mga -X- _ O
pamahayag -X- _ O
sa -X- _ O
mga -X- _ O
saksi -X- _ O
. -X- _ O

Si -X- _ O
Mendoza -X- _ B-PER
, -X- _ O
dihang -X- _ O
nakakita -X- _ O
kang -X- _ O
Largo -X- _ B-PER
, -X- _ O
wa -X- _ O
makaantos -X- _ O
sa -X- _ O
kaugalingon -X- _ O
, -X- _ O
iya -X- _ O
kining -X- _ O
nadapatan -X- _ O
ug -X- _ O
gitulisok -X- _ O
pa -X- _ O
niya -X- _ O
atubangan -X- _ O
sa -X- _ O
mga -X- _ O
pulis -X- _ O
ug -X- _ O
mga -X- _ O
sakop -X- _ O
sa -X- _ O
aedia -X- _ O
. -X- _ O

Iyang -X- _ O
gitubag -X- _ O
si -X- _ O
Mendoza -X- _ B-PER
nga -X- _ O
wa -X- _ O
siyay -X- _ O
kalibutan -X- _ O
sa -X- _ O
pagpatay -X- _ O
. -X- _ O

Si -X- _ O
Magdaluyo -X- _ B-PER
, -X- _ O
hepe -X- _ O
sa -X- _ O
RSOG-7 -X- _ B-ORG
, -X- _ O
nidugang -X- _ O
nga -X- _ O
nakadawat -X- _ O
na -X- _ O
sila -X- _ O
og -X- _ O
kasayuran -X- _ O
sa -X- _ O
nahimutangan -X- _ O
ni -X- _ O
Largo -X- _ B-PER
usa -X- _ O
ka -X- _ O
adlaw -X- _ O
human -X- _ O
gibanhigan -X- _ O
si -X- _ O
Rupinta -X- _ B-PER
. -X- _ O

Ila -X- _ O
dayon -X- _ O
nga -X- _ O
girumbo -X- _ O
ang -X- _ O
panimay -X- _ O
ni -X- _ O
Largo -X- _ B-PER
sa -X- _ O
Barangay -X- _ B-LOC
Ermita -X- _ I-LOC
ug -X- _ O
pasado -X- _ O
alas -X- _ O
8 -X- _ O
niadtong -X- _ O
Biyernes -X- _ O
sa -X- _ O
gabii -X- _ O
, -X- _ O
ila -X- _ O
kining -X- _ O
naabtan -X- _ O
nga -X- _ O
padung -X- _ O
na -X- _ O
mosibat -X- _ O
. -X- _ O

Awhag -X- _ O
niya -X- _ O
sa -X- _ O
publiko -X- _ O
nga -X- _ O
dunay -X- _ O
kasayuran -X- _ O
sa -X- _ O
nahimuta­ngan -X- _ O
sa -X- _ O
laing -X- _ O
tulo -X- _ O
ka -X- _ O
mga -X- _ O
kauban -X- _ O
ni -X- _ O
Largo -X- _ B-PER
sa -X- _ O
pagpamanhig -X- _ O
nga -X- _ O
motaho -X- _ O
dayon -X- _ O
sa -X- _ O
mga -X- _ O
pulis -X- _ O
. -X- _ O

Sabutan -X- _ O
pa -X- _ O
usab -X- _ O
sa -X- _ O
mga -X- _ O
konsehal -X- _ O
sa -X- _ O
siyudad -X- _ O
sa -X- _ O
Sugbo -X- _ B-LOC
kinsa -X- _ O
ang -X- _ O
makadawat -X- _ O
sa -X- _ O
P300,000 -X- _ O
nga -X- _ O
reward -X- _ O
money -X- _ O
sa -X- _ O
makatudlo -X- _ O
sa -X- _ O
nagpatay -X- _ O
kang -X- _ O
Rupinta -X- _ O
. -X- _ O

Ang -X- _ O
ABC -X- _ B-ORG
Vice -X- _ O
president -X- _ O
nga -X- _ O
si -X- _ O
Ramil -X- _ B-PER
Ayuman -X- _ I-PER
, -X- _ O
mapasala­maton -X- _ O
usab -X- _ O
sa -X- _ O
awtoridad -X- _ O
sa -X- _ O
dali -X- _ O
nga -X- _ O
pagkasikop -X- _ O
ni -X- _ O
Largo -X- _ B-PER
. -X- _ O

Dugang -X- _ O
sa -X- _ O
Apas -X- _ B-LOC
barangay -X- _ O
captain -X- _ O
nga -X- _ O
angay -X- _ O
usab -X- _ O
masuta -X- _ O
ug -X- _ O
masikop -X- _ O
ang -X- _ O
nagpaluyo -X- _ O
sa -X- _ O
pagpusil -X- _ O
patay -X- _ O
kang -X- _ O
Rupinta -X- _ B-PER
. -X- _ O

Samtang -X- _ O
si -X- _ O
Konsehal -X- _ O
Joel -X- _ B-PER
Garganera -X- _ I-PER
nga -X- _ O
kaalyado -X- _ O
ni -X- _ O
Rupinta -X- _ B-PER
niingon -X- _ O
nga -X- _ O
kinahanglang -X- _ O
susihon -X- _ O
og -X- _ O
maayo -X- _ O
ang -X- _ O
hitabo -X- _ O
. -X- _ O

Bisan -X- _ O
nasikop -X- _ O
na -X- _ O
si -X- _ O
Largo -X- _ B-PER
, -X- _ O
kinahanglan -X- _ O
nga -X- _ O
mag-am­ping -X- _ O
gihapon -X- _ O
ang -X- _ O
kapulisan -X- _ O
sa -X- _ O
ilang -X- _ O
imbestigasyon -X- _ O
. -X- _ O

Sama -X- _ O
kang -X- _ O
Zafra -X- _ B-PER
, -X- _ O
gusto -X- _ O
niyang -X- _ O
mailhan -X- _ O
kinsa -X- _ O
ang -X- _ O
utok -X- _ O
sa -X- _ O
pagpatay -X- _ O
. -X- _ O

Si -X- _ O
Largo -X- _ B-PER
nipasangil -X- _ O
nga -X- _ O
niadtong -X- _ O
gisuspenso -X- _ O
sa -X- _ O
Ombudsman -X- _ B-ORG
Visayas -X- _ I-ORG
si -X- _ O
Rupinta -X- _ B-PER
ug -X- _ O
iyang -X- _ O
pito -X- _ O
ka -X- _ O
mga -X- _ O
kaubang -X- _ O
opisyal -X- _ O
sayo -X- _ O
ning -X- _ O
tuiga -X- _ O
, -X- _ O
dunay -X- _ O
kanhi -X- _ O
opisyal -X- _ O
sa -X- _ O
barangay -X- _ O
nga -X- _ O
nanawag -X- _ O
kaniya -X- _ O
kay -X- _ O
ipapatay -X- _ O
si -X- _ O
Rupinta -X- _ B-PER
bugti -X- _ O
sa -X- _ O
P150,000 -X- _ O
nga -X- _ O
suhol -X- _ O
. -X- _ O

Apan -X- _ O
matod -X- _ O
ni -X- _ O
Largo -X- _ B-PER
nga -X- _ O
iya -X- _ O
kining -X- _ O
gibalibaran -X- _ O
tungod -X- _ O
kay -X- _ O
di -X- _ O
siya -X- _ O
makaako -X- _ O
kay -X- _ O
iyang -X- _ O
“amo” -X- _ O
si -X- _ O
Rupinta -X- _ B-PER
. -X- _ O

Wa -X- _ O
niya -X- _ O
nganli -X- _ O
ang -X- _ O
mao -X- _ O
nga -X- _ O
kanhi -X- _ O
opisyal -X- _ O
, -X- _ O
apan -X- _ O
iyang -X- _ O
gihulagway -X- _ O
nga -X- _ O
toa -X- _ O
kini -X- _ O
nahisakop -X- _ O
sa -X- _ O
BOPK -X- _ B-ORG
, -X- _ O
kaatbang -X- _ O
sa -X- _ O
Barug -X- _ B-ORG
Team -X- _ I-ORG
Rama -X- _ I-ORG
nga -X- _ O
maoy -X- _ O
gipasilungan -X- _ O
ni -X- _ O
Rupinta -X- _ B-PER
. -X- _ O

Iya -X- _ O
usab -X- _ O
nga -X- _ O
gibutyag -X- _ O
nga -X- _ O
makadaghan -X- _ O
na -X- _ O
gipaskinan -X- _ O
ang -X- _ O
kapitan -X- _ O
nga -X- _ O
siya -X- _ O
patyon -X- _ O
, -X- _ O
apan -X- _ O
wa -X- _ O
mahadlok -X- _ O
ang -X- _ O
opisyal -X- _ O
. -X- _ O

Sa -X- _ O
miaging -X- _ O
buwan -X- _ O
, -X- _ O
gitawgan -X- _ O
ang -X- _ O
iyang -X- _ O
asawa -X- _ O
nga -X- _ O
di -X- _ O
na -X- _ O
ida­yon -X- _ O
ang -X- _ O
plano -X- _ O
nga -X- _ O
siya -X- _ O
maoy -X- _ O
mopatay -X- _ O
kang -X- _ O
Rupinta -X- _ O
tungod -X- _ O
kay -X- _ O
duna -X- _ O
silay -X- _ O
laing -X- _ O
tawo -X- _ O
nga -X- _ O
nakuha -X- _ O
. -X- _ O

Iyang -X- _ O
giinsister -X- _ O
nga -X- _ O
wa -X- _ O
siyay -X- _ O
labot -X- _ O
sa -X- _ O
pagpatay -X- _ O
kang -X- _ O
Rupinta -X- _ B-PER
, -X- _ O
diha -X- _ O
siya -X- _ O
sa -X- _ O
merkado -X- _ O
publiko -X- _ O
sa -X- _ O
Carbon -X- _ B-LOC
nga -X- _ O
makasaksi -X- _ O
ang -X- _ O
igsuon -X- _ O
sa -X- _ O
kapitan -X- _ O
nga -X- _ O
giila -X- _ O
lang -X- _ O
niya -X- _ O
sa -X- _ O
angga -X- _ O
nga -X- _ O
“Totong” -X- _ B-PER
ug -X- _ O
laing -X- _ O
manindahay -X- _ O
. -X- _ O

Niadtong -X- _ O
higayuna -X- _ O
, -X- _ O
mga -X- _ O
alas -X- _ O
6 -X- _ O
sa -X- _ O
gabii -X- _ O
siyang -X- _ O
niabot -X- _ O
gikan -X- _ O
sa -X- _ O
lungsod -X- _ O
sa -X- _ O
Aloguinsan -X- _ B-LOC
kay -X- _ O
duna -X- _ O
siyay -X- _ O
gikuha -X- _ O
. -X- _ O

Iya -X- _ O
na -X- _ O
lang -X- _ O
nadunggan -X- _ O
nga -X- _ O
gipatay -X- _ O
si -X- _ O
Rupinta -X- _ B-PER
ug -X- _ O
nagdinaganay -X- _ O
ang -X- _ O
mga -X- _ O
tawo -X- _ O
. -X- _ O

Usa -X- _ O
ka -X- _ O
17 -X- _ O
anyos -X- _ O
nga -X- _ O
lalake -X- _ O
ang -X- _ O
nakakita -X- _ O
sa -X- _ O
masuso -X- _ O
sa -X- _ O
alas -X- _ O
12:30 -X- _ O
sa -X- _ O
gabii -X- _ O
ug -X- _ O
giadto -X- _ O
dayon -X- _ O
niya -X- _ O
ang -X- _ O
Minglanilla -X- _ B-ORG
Police -X- _ I-ORG
Station -X- _ I-ORG
aron -X- _ O
magpahibawo -X- _ O
. -X- _ O

Ang -X- _ O
masuso -X- _ O
giputos -X- _ O
og -X- _ O
puti -X- _ O
nga -X- _ O
panapton -X- _ O
ug -X- _ O
gibutang -X- _ O
sa -X- _ O
usa -X- _ O
ka -X- _ O
green -X- _ O
nga -X- _ O
bag -X- _ O
. -X- _ O

Base -X- _ O
sa -X- _ O
report -X- _ O
sa -X- _ O
kapulisan -X- _ O
, -X- _ O
sa -X- _ O
wa -X- _ O
pa -X- _ O
nadiskobre -X- _ O
ang -X- _ O
bata -X- _ O
, -X- _ O
naligsan -X- _ O
kini -X- _ O
sa -X- _ O
usa -X- _ O
sakyanan -X- _ O
nga -X- _ O
wa -X- _ O
tuyoa -X- _ O
. -X- _ O

Giila -X- _ O
ang -X- _ O
driver -X- _ O
nga -X- _ O
si -X- _ O
Nino -X- _ B-PER
Michael -X- _ I-PER
Inting -X- _ I-PER
, -X- _ O
kinsa -X- _ O
padulong -X- _ O
unta -X- _ O
mo-park -X- _ O
sa -X- _ O
maong -X- _ O
dapit -X- _ O
. -X- _ O

Matod -X- _ O
ni -X- _ O
PO2 -X- _ O
Nacario -X- _ B-PER
nga -X- _ O
ilang -X- _ O
gi-release -X- _ O
si -X- _ O
Inting -X- _ O
kay -X- _ O
naglisud -X- _ O
sila -X- _ O
og -X- _ O
determinar -X- _ O
kon -X- _ O
unsa -X- _ O
ang -X- _ O
panghitabo -X- _ O
. -X- _ O

Matod -X- _ O
sab -X- _ O
ni -X- _ O
Dr. -X- _ O
Rebecca -X- _ B-PER
Nacario -X- _ I-PER
, -X- _ O
municipal -X- _ O
doctor -X- _ O
, -X- _ O
nga -X- _ O
usa -X- _ O
ka -X- _ O
adlaw -X- _ O
na -X- _ O
nga -X- _ O
natawo -X- _ O
ang -X- _ O
masuso -X- _ O
. -X- _ O

Gilubong -X- _ O
dayon -X- _ O
ang -X- _ O
masuso -X- _ O
sa -X- _ O
alas -X- _ O
6 -X- _ O
sa -X- _ O
gabii -X- _ O
niadtong -X- _ O
Biyernes -X- _ O
sa -X- _ O
public -X- _ O
cemetery -X- _ O
sa -X- _ O
Minglanilla -X- _ B-LOC
. -X- _ O

Ex-police -X- _ O
nga -X- _ O
giingong -X- _ O
gunrunner -X- _ O
nasikop -X- _ O
, -X- _ O
nakuhaag -X- _ O
dag­hang -X- _ O
armas -X- _ O
samtang -X- _ O
pa­dulong -X- _ O
na -X- _ O
mosakay -X- _ O
og -X- _ O
bar­ko -X- _ O
niadtong -X- _ O
Biyernes -X- _ O
sa -X- _ O
alas -X- _ O
6:30 -X- _ O
sa -X- _ O
gabii -X- _ O
sa -X- _ O
may -X- _ O
dry -X- _ B-LOC
dock -X- _ I-LOC
, -X- _ I-LOC
Barangay -X- _ I-LOC
Du­ngoan -X- _ I-LOC
, -X- _ O
dakba­yan -X- _ O
sa -X- _ O
Danao -X- _ B-LOC
. -X- _ O

Si -X- _ O
Papillero -X- _ B-PER
nakuhaag -X- _ O
duha -X- _ O
ka -X- _ O
kalibre -X- _ O
.45 -X- _ O
nga -X- _ O
pistola -X- _ O
, -X- _ O
usa -X- _ O
ka -X- _ O
caliber -X- _ O
.40 -X- _ O
, -X- _ O
duha -X- _ O
ka -X- _ O
magazine -X- _ O
sa -X- _ O
kalibre -X- _ O
.45 -X- _ O
, -X- _ O
duha -X- _ O
ka -X- _ O
mga -X- _ O
magazine -X- _ O
sa -X- _ O
kalibre -X- _ O
.40 -X- _ O
, -X- _ O
ug -X- _ O
20 -X- _ O
ka -X- _ O
mga -X- _ O
bala -X- _ O
. -X- _ O

Si -X- _ O
Pelare -X- _ B-PER
nga -X- _ O
nahinabi -X- _ O
sa -X- _ O
Superbalita -X- _ B-ORG
Cebu -X- _ I-ORG
nibutyag -X- _ O
nga -X- _ O
nakadawat -X- _ O
silag -X- _ O
report -X- _ O
nga -X- _ O
dunay -X- _ O
usa -X- _ O
ka -X- _ O
tawo -X- _ O
nga -X- _ O
armado -X- _ O
nga -X- _ O
padulong -X- _ O
mosakay -X- _ O
sa -X- _ O
barko -X- _ O
pauli -X- _ O
sa -X- _ O
Albuera -X- _ B-LOC
, -X- _ I-LOC
Leyte -X- _ I-LOC
. -X- _ O

Gisuhid -X- _ O
nila -X- _ O
ang -X- _ O
dry -X- _ O
dock -X- _ O
sa -X- _ O
maong -X- _ O
dapit -X- _ O
ug -X- _ O
nisibo -X- _ O
ang -X- _ O
description -X- _ O
ni -X- _ O
Papillero -X- _ B-PER
ug -X- _ O
dihang -X- _ O
gisita -X- _ O
, -X- _ O
nakuhaan -X- _ O
og -X- _ O
mga -X- _ O
paltik -X- _ O
nga -X- _ O
armas -X- _ O
. -X- _ O

Matod -X- _ O
ni -X- _ O
Pelare -X- _ B-PER
nga -X- _ O
sa -X- _ O
miaging -X- _ O
adlaw -X- _ O
, -X- _ O
niabot -X- _ O
si -X- _ O
Papillero -X- _ B-PER
sa -X- _ O
dakbayan -X- _ O
sa -X- _ O
Danao -X- _ B-LOC
, -X- _ O
nangumpra -X- _ O
sa -X- _ O
maong -X- _ O
mga -X- _ O
armas -X- _ O
kay -X- _ O
duna -X- _ O
siyay -X- _ O
mga -X- _ O
kustomer -X- _ O
. -X- _ O

Nasayran -X- _ O
nila -X- _ O
ni -X- _ O
Pelare -X- _ B-PER
nga -X- _ O
taudtaud -X- _ O
na -X- _ O
nga -X- _ O
nagnegosyo -X- _ O
si -X- _ O
Papillero -X- _ B-PER
ug -X- _ O
posibling -X- _ O
daghan -X- _ O
kinig -X- _ O
kustomer -X- _ O
sa -X- _ O
ilang -X- _ O
lugar -X- _ O
, -X- _ O
nga -X- _ O
naglakip -X- _ O
sa -X- _ O
mga -X- _ O
pulitiko -X- _ O
. -X- _ O

Duna -X- _ O
na -X- _ O
sila -X- _ O
karoy -X- _ O
tawo -X- _ O
nga -X- _ O
gitutukan -X- _ O
nga -X- _ O
posibling -X- _ O
maoy -X- _ O
gikuhaan -X- _ O
sa -X- _ O
suspek -X- _ O
sa -X- _ O
mga -X- _ O
paltik -X- _ O
nga -X- _ O
armas -X- _ O
sa -X- _ O
Danao -X- _ B-LOC
City -X- _ I-LOC
. -X- _ O

Korte -X- _ B-ORG
Suprema -X- _ I-ORG
mitugot -X- _ O
sa -X- _ O
hangyo -X- _ O
sa -X- _ O
Department -X- _ B-ORG
of -X- _ I-ORG
Justice -X- _ I-ORG
( -X- _ I-ORG
DOJ -X- _ I-ORG
) -X- _ I-ORG
nga -X- _ O
ibalhin -X- _ O
sa -X- _ O
dakbayan -X- _ O
sa -X- _ O
Sugbo -X- _ B-LOC
ang -X- _ O
paghusay -X- _ O
sa -X- _ O
kasong -X- _ O
parricide -X- _ O
nga -X- _ O
giatubang -X- _ O
ni -X- _ O
Bohol -X- _ B-LOC
Board -X- _ O
Member -X- _ O
Niño -X- _ B-PER
Rey -X- _ I-PER
Boniel -X- _ I-PER
nga -X- _ O
nasang-at -X- _ O
sa -X- _ O
korte -X- _ O
sa -X- _ O
Talibon -X- _ B-LOC
Bohol -X- _ I-LOC
nga -X- _ O
gikalipay -X- _ O
sa -X- _ O
mga -X- _ O
igsuon -X- _ O
ni -X- _ O
Bien -X- _ B-LOC
Unido -X- _ I-LOC
Mayor -X- _ O
Gisela -X- _ B-PER
Boniel -X- _ I-PER
. -X- _ O

Ang -X- _ O
ilang -X- _ O
rason -X- _ O
nga -X- _ O
nakahatag -X- _ O
og -X- _ O
risgo -X- _ O
sa -X- _ O
mga -X- _ O
saksi -X- _ O
sa -X- _ O
prosekusyon -X- _ O
ang -X- _ O
kanunay -X- _ O
nga -X- _ O
pagbyahe -X- _ O
niini -X- _ O
ngadto -X- _ O
sa -X- _ O
lalawigan -X- _ O
sa -X- _ O
Bohol -X- _ B-LOC
panahon -X- _ O
sa -X- _ O
ilang -X- _ O
pagdungog -X- _ O
sa -X- _ O
kaso -X- _ O
. -X- _ O

Nobiyembre -X- _ O
7 -X- _ O
, -X- _ O
2017 -X- _ O
ang -X- _ O
Supreme -X- _ B-ORG
Court -X- _ I-ORG
en -X- _ O
banc -X- _ O
mipagawas -X- _ O
og -X- _ O
resolution -X- _ O
nga -X- _ O
nagtugot -X- _ O
sa -X- _ O
hangyo -X- _ O
sa -X- _ O
DOJ -X- _ B-ORG
nga -X- _ O
ibalhin -X- _ O
ang -X- _ O
kaso -X- _ O
sa -X- _ O
Sugbo -X- _ B-LOC
lakip -X- _ O
na -X- _ O
ang -X- _ O
mga -X- _ O
akusado -X- _ O
nga -X- _ O
gipasanginlan -X- _ O
nga -X- _ O
maoy -X- _ O
nagpatay -X- _ O
kang -X- _ O
Bien -X- _ B-LOC
Unido -X- _ I-LOC
Mayor -X- _ O
Gisela -X- _ B-PER
Boniel -X- _ I-PER
niadtong -X- _ O
buwan -X- _ O
sa -X- _ O
Hunyo -X- _ O
ning -X- _ O
kasamtangan -X- _ O
nga -X- _ O
tuig -X- _ O
. -X- _ O

Mimando -X- _ O
usab -X- _ O
ang -X- _ O
korte -X- _ O
suprema -X- _ O
sa -X- _ O
Presiding -X- _ O
Judge -X- _ O
sa -X- _ O
RTC -X- _ B-ORG
Branch -X- _ I-ORG
52 -X- _ I-ORG
sa -X- _ O
lungsod -X- _ O
sa -X- _ O
Talibon -X- _ B-LOC
nga -X- _ O
moluwat -X- _ O
og -X- _ O
commitment -X- _ O
order -X- _ O
sa -X- _ O
dinalian -X- _ O
nga -X- _ O
pagbalhog -X- _ O
kang -X- _ O
board -X- _ O
member -X- _ O
ug -X- _ O
mga -X- _ O
kauban -X- _ O
niini -X- _ O
ngadto -X- _ O
sa -X- _ O
Cebu -X- _ B-LOC
Provincial -X- _ I-LOC
Jail -X- _ I-LOC
nga -X- _ O
nahimutang -X- _ O
sa -X- _ O
syudad -X- _ O
sa -X- _ O
Sugbo -X- _ B-LOC
. -X- _ O

Tungod -X- _ O
sa -X- _ O
maong -X- _ O
kalamboan -X- _ O
, -X- _ O
ang -X- _ O
mga -X- _ O
igsuon -X- _ O
ug -X- _ O
higala -X- _ O
ni -X- _ O
Mayor -X- _ O
Gisela -X- _ B-PER
nalipay -X- _ O
sa -X- _ O
hukom -X- _ O
sa -X- _ O
Korte -X- _ B-ORG
Suprema -X- _ I-ORG
nga -X- _ O
gidungog -X- _ O
ang -X- _ O
ilang -X- _ O
pangaliya -X- _ O
nga -X- _ O
ibalhin -X- _ O
sa -X- _ O
Sugbo -X- _ B-LOC
ang -X- _ O
kaso -X- _ O
sa -X- _ O
kahadlok -X- _ O
nga -X- _ O
ma -X- _ O
impluwensyahan -X- _ O
kini -X- _ O
nunot -X- _ O
sa -X- _ O
posisyon -X- _ O
sa -X- _ O
akusado -X- _ O
sa -X- _ O
maong -X- _ O
lugar -X- _ O
. -X- _ O

Nalutsan -X- _ O
na -X- _ O
usab -X- _ O
og -X- _ O
warrant -X- _ O
of -X- _ O
arrest -X- _ O
ang -X- _ O
laing -X- _ O
duha -X- _ O
ka -X- _ O
akusado -X- _ O
sa -X- _ O
krimen -X- _ O
nga -X- _ O
silang -X- _ O
Lubo -X- _ B-PER
Boniel -X- _ I-PER
ug -X- _ O
Allan -X- _ B-PER
Delos -X- _ I-PER
Reyes -X- _ I-PER
Jr -X- _ I-PER
ug -X- _ O
gitinguha -X- _ O
sa -X- _ O
kapulisan -X- _ O
nga -X- _ O
ila -X- _ O
kining -X- _ O
masikop -X- _ O
sa -X- _ O
labing -X- _ O
dali -X- _ O
nga -X- _ O
panahon -X- _ O
. -X- _ O

Ang -X- _ O
mga -X- _ O
higala -X- _ O
ug -X- _ O
mga -X- _ O
kabanay -X- _ O
ni -X- _ O
Mayor -X- _ O
Gisela -X- _ B-PER
nag -X- _ O
tampo-tampo -X- _ O
og -X- _ O
kwarta -X- _ O
nga -X- _ O
mobalor -X- _ O
og -X- _ O
P200,000 -X- _ O
nga -X- _ O
maoy -X- _ O
ihatag -X- _ O
sa -X- _ O
makatudlo -X- _ O
asa -X- _ O
ang -X- _ O
nahimutangan -X- _ O
sa -X- _ O
padayong -X- _ O
gawasnon -X- _ O
nga -X- _ O
mga -X- _ O
akusado -X- _ O
. -X- _ O

Ang -X- _ O
mga -X- _ O
napasakaan -X- _ O
og -X- _ O
kaso -X- _ O
sa -X- _ O
korte -X- _ O
ug -X- _ O
nabilango -X- _ O
na -X- _ O
mao -X- _ O
silang -X- _ O
Niño -X- _ B-PER
Rey -X- _ I-PER
Bo­niel -X- _ I-PER
, -X- _ O
Riolito -X- _ B-PER
Boniel -X- _ I-PER
, -X- _ O
Randel -X- _ B-PER
Lupas -X- _ I-PER
nga -X- _ O
gihimong -X- _ O
saksi -X- _ O
sa -X- _ O
kaso -X- _ O
, -X- _ O
Willy -X- _ B-PER
Hoylar -X- _ I-PER
ug -X- _ O
Restituto -X- _ B-PER
Magoncia -X- _ I-PER
Jr -X- _ I-PER
. -X- _ O

Ilang -X- _ O
gihimakak -X- _ O
ang -X- _ O
mga -X- _ O
pasangil -X- _ O
batok -X- _ O
kanila -X- _ O
, -X- _ O
lakip -X- _ O
na -X- _ O
ang -X- _ O
giingong -X- _ O
pagtabang -X- _ O
nila -X- _ O
pagpasulod -X- _ O
og -X- _ O
mga -X- _ O
kontrabando -X- _ O
sa -X- _ O
prisohan -X- _ O
. -X- _ O

Samtang -X- _ O
, -X- _ O
kasamtangang -X- _ O
ac­ting -X- _ O
warden -X- _ O
ug -X- _ O
ang -X- _ O
miaging -X- _ O
mga -X- _ O
nagdumala -X- _ O
sa -X- _ O
prisohan -X- _ O
, -X- _ O
maoy -X- _ O
sunod -X- _ O
nga -X- _ O
ipatawag -X- _ O
sa -X- _ O
CODI -X- _ B-ORG
. -X- _ O

Sila -X- _ O
mao -X- _ O
kadtong -X- _ O
gipang­suspenso -X- _ O
ug -X- _ O
30 -X- _ O
ka -X- _ O
adlaw -X- _ O
sugod -X- _ O
niadtong -X- _ O
Oktobre -X- _ O
13 -X- _ O
human -X- _ O
giduhig -X- _ O
ang -X- _ O
ilang -X- _ O
pangalan -X- _ O
sa -X- _ O
mga -X- _ O
kahiwian -X- _ O
sa -X- _ O
CPDRC -X- _ B-ORG
, -X- _ O
lakip -X- _ O
na -X- _ O
ang -X- _ O
giingong -X- _ O
pagtabang -X- _ O
pagpasulod -X- _ O
og -X- _ O
mga -X- _ O
kontrabando -X- _ O
. -X- _ O

Matod -X- _ O
ni -X- _ O
Ortega -X- _ B-PER
, -X- _ O
gihimakak -X- _ O
sa -X- _ O
maong -X- _ O
mga -X- _ O
empleyado -X- _ O
ang -X- _ O
mga -X- _ O
pasangil -X- _ O
batok -X- _ O
kanila -X- _ O
. -X- _ O

Una -X- _ O
nang -X- _ O
nakaduso -X- _ O
og -X- _ O
written -X- _ O
answer -X- _ O
ang -X- _ O
maong -X- _ O
mga -X- _ O
kawani -X- _ O
